device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long
0,5a7348f8af84460828a81e4d,8f48831da12590c62940887c,2018-02-01 05:54:00,2018-02-01 06:53:00,34.0184912,-84.31171440000001,22.99219130607579,0.0,34.13579571232933,-84.17683367590223,34.02462702163207,-84.3128855729654
0,5a78953fb8877708918de1fc,8f48831da12590c62940887c,2018-02-05 05:51:00,2018-02-05 07:00:00,34.018671999999995,-84.3119214,22.434006151542267,0.0,34.13724932524672,-84.17898164201773,34.02408550639462,-84.31075197273509
0,5a7dfa2e0f2a8c08ddfb0738,8f48831da12590c62940887c,2018-02-09 05:41:00,2018-02-09 06:23:00,34.0186852,-84.31214140000002,25.165987154393644,0.0,34.13632303018378,-84.17808785868614,34.02292647491548,-84.3117503479627
0,5a81c8ec7574dc07f6bd4b15,8f48831da12590c62940887c,2018-02-12 05:51:00,2018-02-12 06:49:00,34.01869964599609,-84.31202697753906,29.062069121346912,0.0,34.13507934258913,-84.17922347704014,34.023922411438164,-84.31180613858592
0,5a83ad45748415061eee3dcd,8f48831da12590c62940887c,2018-02-13 05:35:00,2018-02-13 06:42:00,34.0186936,-84.31187270000001,23.479297315964953,0.0,34.135169528604806,-84.17820546707642,34.02318789985812,-84.31269754530246
0,5a944227ed9e3715ddf4f164,8f48831da12590c62940887c,2018-02-26 05:51:00,2018-02-26 07:02:00,34.0186952,-84.31196130000001,22.073608631135272,0.0,34.135630121720965,-84.17892731634741,34.021934321617884,-84.31060713126493
0,5a997ea1a42aab6102aecf77,8f48831da12590c62940887c,2018-03-02 05:41:00,2018-03-02 06:39:00,34.0185898,-84.3118085,21.572909378959867,0.0,34.135695159940965,-84.17901812913237,34.02385370134137,-84.31344126251169
0,5a9d701bbd766b623f8546ad,8f48831da12590c62940887c,2018-03-05 05:49:00,2018-03-05 06:51:00,34.0187386,-84.31190529999999,21.408713182087133,0.0,34.13656946832622,-84.1801898764929,34.023160396980664,-84.31276347851953
0,5aa011e484dca50fced1fb9f,8f48831da12590c62940887c,2018-03-07 05:49:00,2018-03-07 06:57:00,34.0186902,-84.3119401,21.10231664764344,0.0,34.13605013729133,-84.18055819875177,34.0237707603715,-84.31098933794812
0,5aaaae98c6b5f50f3630b5c2,8f48831da12590c62940887c,2018-03-15 05:49:00,2018-03-15 06:53:00,34.0186424,-84.31169679999999,21.942412724416364,0.0,34.13705524547936,-84.17916962707935,34.02346605495432,-84.31270141513451
0,5ac569b04f406a08818fb37f,8f48831da12590c62940887c,2018-04-04 06:01:00,2018-04-04 06:56:00,34.01873779296875,-84.31218719482422,20.73645456586584,0.0,34.13557953533968,-84.18077210783036,34.0216160113911,-84.31172055823131
0,5ac7bc8ec138e0083ceace67,8f48831da12590c62940887c,2018-04-06 05:48:00,2018-04-06 06:53:00,34.018630981445305,-84.31172943115234,20.936938416200398,0.0,34.13478808864388,-84.17696251285233,34.022440577575104,-84.31197229921689
0,5acf4323fc8969087a8183ac,8f48831da12590c62940887c,2018-04-11 04:54:00,2018-04-11 06:17:00,34.018487,-84.311628,24.989895318891808,0.0,34.13539825239825,-84.1782291663177,34.02269062183511,-84.31159038059731
0,5ad111e411381d08b26c2b21,8f48831da12590c62940887c,2018-04-13 06:40:00,2018-04-13 07:23:00,34.018438,-84.311536,22.317744647848034,0.0,34.1368454456958,-84.18014232176756,34.024655762740785,-84.31300913223791
0,5b55f3ce40038509ed2bb670,8f48831da12590c62940887c,2018-07-23 06:12:00,2018-07-23 07:10:00,34.018696999999996,-84.311825,14.631780230058201,0.0,34.13629806648865,-84.17979474761499,34.02395335914566,-84.31024271056465
0,5b57617e9278c50917a4eead,8f48831da12590c62940887c,2018-07-24 06:12:00,2018-07-24 07:16:00,34.018576,-84.31176500000001,14.592762519194038,0.0,34.13557349460414,-84.17866143465913,34.023024116755565,-84.31203192077658
0,5b59e6e8743cf7099298d2bb,8f48831da12590c62940887c,2018-07-26 06:20:00,2018-07-26 07:27:00,34.018633,-84.31180400000001,14.140569635769742,0.0,34.135877443724844,-84.18050620366539,34.023253358136,-84.31186619839305
0,5b5f3d376383890acd767cb0,8f48831da12590c62940887c,2018-07-30 06:11:00,2018-07-30 07:37:00,34.018536,-84.31147800000001,14.901307184055398,0.0,34.13565238809773,-84.17780423510605,34.0232718606361,-84.3121785478927
0,5b621344ae056409ee96f956,8f48831da12590c62940887c,2018-08-01 06:11:00,2018-08-01 07:35:00,34.018374,-84.311545,14.774336715606795,0.0,34.13554706445981,-84.17904536033795,34.02435767410524,-84.31125625369414
