device_id,visit_id,venue_id,visit_start_time,visit_end_time,visit_lat,visit_long,visit_weight,customer_weight,user_home_lat,user_home_long,user_work_lat,user_work_long
0,5a73347cc4cc59042dc78487,555e64ad5d915b3f59588b21,2018-02-01 04:20:00,2018-02-01 06:56:00,34.10137939453125,-84.26871490478516,67.11135499129347,0.0,28.39679917769216,-80.60053940114622,,
0,5a7485d373cc10044ef7a5b6,555e64ad5d915b3f59588b21,2018-02-02 04:22:00,2018-02-02 06:50:00,34.101348876953125,-84.26878356933594,66.96134095621751,0.0,28.395661586437964,-80.60036607094881,,
0,5a787a790c9bc7047b91883d,555e64ad5d915b3f59588b21,2018-02-05 04:49:00,2018-02-05 06:57:00,34.101333618164055,-84.26864624023438,68.57334071133775,0.0,28.395555594927608,-80.60021514194814,,
0,5a79cc0a9701d70a99804057,555e64ad5d915b3f59588b21,2018-02-06 04:38:00,2018-02-06 07:05:00,34.101348876953125,-84.26868438720703,70.5169045213827,0.0,28.39605220696573,-80.60056510944942,,
0,5a7c6f28b5cee4045452ea6f,555e64ad5d915b3f59588b21,2018-02-08 04:17:00,2018-02-08 07:01:00,34.10132598876953,-84.2686767578125,72.13404409521567,0.0,28.396659429274248,-80.60036748458339,,
0,5a7ddbda9d7d8f047d18acb5,555e64ad5d915b3f59588b21,2018-02-09 04:30:00,2018-02-09 06:49:00,34.101303100585945,-84.2685317993164,69.93950524102308,0.0,28.39635241353443,-80.60068682053725,,
0,5a81b4eb5caf0404369db030,555e64ad5d915b3f59588b21,2018-02-12 04:23:00,2018-02-12 06:56:00,34.101348876953125,-84.26866912841797,85.01642480070538,0.0,28.395366019268394,-80.60124086125604,,
0,5a82e97668a6777556a56fdd,555e64ad5d915b3f59588b21,2018-02-13 04:50:00,2018-02-13 07:01:00,34.101348876953125,-84.26872253417969,67.94156382033029,0.0,28.396151822842093,-80.6022595075761,,
0,5a859a8c86616409e6ca77ec,555e64ad5d915b3f59588b21,2018-02-15 04:29:00,2018-02-15 07:00:00,34.101333618164055,-84.26863861083984,61.73715629518215,0.0,28.395811165768603,-80.60055794628596,,
0,5a86ec108b7f1778c84d5007,555e64ad5d915b3f59588b21,2018-02-16 04:24:00,2018-02-16 06:52:00,34.10132598876953,-84.26861572265625,62.45533697980523,0.0,28.395253401283288,-80.60130576642105,,
0,5a8ae099e76c59057593de58,555e64ad5d915b3f59588b21,2018-02-19 04:37:00,2018-02-19 07:00:00,34.10132598876953,-84.26863861083984,63.125736330769094,0.0,28.39581902500059,-80.60090101121159,,
0,5a8c323ea42aab31e0aecf42,555e64ad5d915b3f59588b21,2018-02-20 04:12:00,2018-02-20 06:55:00,34.101318359375,-84.26860046386719,63.13872416585379,0.0,28.39563937853479,-80.60057615256042,,
0,5a8ee4589abaae0493ef657a,555e64ad5d915b3f59588b21,2018-02-22 04:01:00,2018-02-22 06:55:00,34.101272583007805,-84.2685546875,62.39946075892721,0.0,28.394740800338248,-80.60127130216283,,
0,5a9035799c1ff004725753ef,555e64ad5d915b3f59588b21,2018-02-23 04:30:00,2018-02-23 06:40:00,34.101280212402344,-84.26863098144531,63.027799383496045,0.0,28.395110327692798,-80.60054225649593,,
0,5a942a0ff2e8810474bb5e69,555e64ad5d915b3f59588b21,2018-02-26 04:41:00,2018-02-26 06:59:00,34.101364135742195,-84.26873779296875,62.92712092814253,0.0,28.396702993012727,-80.60079155319715,,
0,5a980f727218991c08c5ee2a,555e64ad5d915b3f59588b21,2018-03-01 04:30:00,2018-03-01 06:58:00,34.101333618164055,-84.26868438720703,61.68981527304905,0.0,28.39584155278253,-80.60219460090462,,
0,5a9961a21889192ec236cb18,555e64ad5d915b3f59588b21,2018-03-02 04:28:00,2018-03-02 06:48:00,34.101341247558594,-84.26869201660156,59.31118117145135,0.0,28.395446241116662,-80.6012795857973,,
